inv_date_sk|inv_item_sk|inv_warehouse_sk|inv_quantity_on_hand
2451543|1303|1|367
2451543|1304|1|13
2451543|1306|1|931
2451543|1309|1|63
2451543|1310|1|910
2451543|1312|1|694
2451543|1315|1|610
2451543|1316|1|796
2451543|1318|1|490
2451543|1321|1|618
2451543|1322|1|937
2451543|1324|1|833
2451543|1327|1|735
2451543|1328|1|438
2451543|1330|1|82
2451543|1333|1|659
2451543|1334|1|509
2451543|1336|1|275
2451543|1339|1|742
2451543|1340|1|725
2451543|1342|1|665
2451543|1345|1|579
2451543|1346|1|625
2451543|1348|1|76
2451543|1351|1|651
2451543|1352|1|224
2451543|1354|1|870
2451543|1357|1|511
2451543|1358|1|229
2451543|1360|1|24
2451543|1363|1|640
2451543|1364|1|467
2451543|1366|1|982
2451543|1369|1|773
2451543|1370|1|485
2451543|1372|1|796
2451543|1375|1|569
2451543|1376|1|294
2451543|1378|1|887
2451543|1381|1|
2451543|1382|1|457
2451543|1384|1|883
2451543|1387|1|379
2451543|1388|1|
2451543|1390|1|726
2451543|1393|1|243
2451543|1394|1|316
2451543|1396|1|828
2451543|1399|1|731
2451543|1400|1|46
2451543|1402|1|989
2451543|1405|1|
2451543|1406|1|226
2451543|1408|1|321
2451543|1411|1|308
2451543|1412|1|218
2451543|1414|1|115
2451543|1417|1|452
2451543|1418|1|197
2451543|1420|1|713
2451543|1423|1|703
2451543|1424|1|280
2451543|1426|1|457
2451543|1429|1|681
2451543|1430|1|597
2451543|1432|1|286
2451543|1435|1|910
2451543|1436|1|978
2451543|1438|1|407
2451543|1441|1|926
2451543|1442|1|388
2451543|1444|1|260
2451543|1447|1|25
2451543|1448|1|262
2451543|1450|1|637
2451543|1453|1|342
2451543|1454|1|632
2451543|1456|1|495
2451543|1459|1|212
2451543|1460|1|744
2451543|1462|1|831
2451543|1465|1|306
2451543|1466|1|761
2451543|1468|1|315
2451543|1471|1|990
2451543|1472|1|416
2451543|1474|1|546
2451543|1477|1|386
2451543|1478|1|119
2451543|1480|1|505
2451543|1483|1|918
2451543|1484|1|908
2451543|1486|1|618
2451543|1489|1|65
2451543|1490|1|542
2451543|1492|1|583
2451543|1495|1|960
2451543|1496|1|788
2451543|1498|1|245
2451543|1501|1|997
2451543|1502|1|340
2451543|1504|1|944
2451543|1507|1|121
2451543|1508|1|80
2451543|1510|1|505
2451543|1513|1|459
2451543|1514|1|150
2451543|1516|1|573
2451543|1519|1|909
2451543|1520|1|1000
2451543|1522|1|117
2451543|1525|1|144
2451543|1526|1|801
2451543|1528|1|798
2451543|1531|1|473
2451543|1532|1|8
2451543|1534|1|273
2451543|1537|1|598
2451543|1538|1|189
2451543|1540|1|247
2451543|1543|1|688
2451543|1544|1|320
2451543|1546|1|562
2451543|1549|1|788
2451543|1550|1|495
2451543|1552|1|748
2451543|1555|1|773
2451543|1556|1|818
2451543|1558|1|
2451543|1561|1|274
2451543|1562|1|305
2451543|1564|1|137
2451543|1567|1|580
2451543|1568|1|785
2451543|1570|1|960
2451543|1573|1|418
2451543|1574|1|180
2451543|1576|1|571
2451543|1579|1|
2451543|1580|1|933
2451543|1582|1|185
2451543|1585|1|874
2451543|1586|1|656
2451543|1588|1|65
2451543|1591|1|464
2451543|1592|1|846
2451543|1594|1|990
2451543|1597|1|
2451543|1598|1|414
2451543|1600|1|321
2451543|1603|1|67
2451543|1604|1|341
2451543|1606|1|803
2451543|1609|1|319
2451543|1610|1|571
2451543|1612|1|30
2451543|1615|1|599
2451543|1616|1|869
2451543|1618|1|660
2451543|1621|1|138
2451543|1622|1|851
2451543|1624|1|355
2451543|1627|1|910
2451543|1628|1|438
2451543|1630|1|492
2451543|1633|1|447
2451543|1634|1|480
2451543|1636|1|
2451543|1639|1|136
2451543|1640|1|463
2451543|1642|1|465
2451543|1645|1|661
2451543|1646|1|718
2451543|1648|1|631
2451543|1651|1|453
2451543|1652|1|891
2451543|1654|1|261
2451543|1657|1|219
2451543|1658|1|564
2451543|1660|1|81
2451543|1663|1|500
2451543|1664|1|177
2451543|1666|1|565
2451543|1669|1|177
2451543|1670|1|645
2451543|1672|1|176
2451543|1675|1|609
2451543|1676|1|649
2451543|1678|1|107
2451543|1681|1|883
2451543|1682|1|286
2451543|1684|1|663
2451543|1687|1|334
2451543|1688|1|348
2451543|1690|1|798
2451543|1693|1|288
2451543|1694|1|532
2451543|1696|1|457
2451543|1699|1|690
2451543|1700|1|408
2451543|1702|1|597
2451543|1705|1|467
2451543|1706|1|917
2451543|1708|1|440
2451543|1711|1|992
2451543|1712|1|548
2451543|1714|1|921
2451543|1717|1|246
2451543|1718|1|208
2451543|1720|1|707
2451543|1723|1|939
2451543|1724|1|912
2451543|1726|1|663
2451543|1729|1|935
2451543|1730|1|856
2451543|1732|1|583
2451543|1735|1|568
2451543|1736|1|
2451543|1738|1|774
2451543|1741|1|732
2451543|1742|1|502
2451543|1744|1|912
2451543|1747|1|195
2451543|1748|1|617
2451543|1750|1|472
2451543|1753|1|242
2451543|1754|1|570
2451543|1756|1|944
2451543|1759|1|797
2451543|1760|1|151
2451543|1762|1|224
2451543|1765|1|536
2451543|1766|1|504
2451543|1768|1|922
2451543|1771|1|942
2451543|1772|1|347
2451543|1774|1|85
2451543|1777|1|57
2451543|1778|1|595
2451543|1780|1|913
2451543|1783|1|959
2451543|1784|1|157
2451543|1786|1|39
2451543|1789|1|536
2451543|1790|1|2
2451543|1792|1|679
2451543|1795|1|126
2451543|1796|1|326
2451543|1798|1|526
2451550|1|1|753
2451550|2|1|473
2451550|5|1|932
2451550|7|1|667
2451550|8|1|62
2451550|11|1|843
2451550|13|1|125
2451550|14|1|498
2451550|17|1|963
2451550|19|1|933
2451550|20|1|396
2451550|23|1|42
2451550|25|1|863
2451550|26|1|85
2451550|29|1|565
2451550|31|1|403
2451550|32|1|725
2451550|35|1|975
2451550|37|1|977
2451550|38|1|
2451550|41|1|63
2451550|43|1|95
2451550|44|1|868
2451550|47|1|497
2451550|49|1|478
2451550|50|1|772
2451550|53|1|136
2451550|55|1|394
2451550|56|1|111
2451550|59|1|702
2451550|61|1|164
2451550|62|1|687
2451550|65|1|155
2451550|67|1|88
2451550|68|1|716
2451550|71|1|823
2451550|73|1|639
2451550|74|1|142
2451550|77|1|374
2451550|79|1|776
2451550|80|1|943
2451550|83|1|909
2451550|85|1|
2451550|86|1|403
2451550|89|1|509
2451550|91|1|25
2451550|92|1|697
2451550|95|1|699
2451550|97|1|549
2451550|98|1|48
2451550|101|1|662
2451550|103|1|285
2451550|104|1|29
2451550|107|1|935
2451550|109|1|731
2451550|110|1|626
2451550|113|1|
2451550|115|1|71
2451550|116|1|924
2451550|119|1|665
2451550|121|1|334
2451550|122|1|698
2451550|125|1|897
2451550|127|1|863
2451550|128|1|538
2451550|131|1|
2451550|133|1|614
2451550|134|1|796
2451550|137|1|737
2451550|139|1|800
2451550|140|1|331
2451550|143|1|546
2451550|145|1|947
2451550|146|1|544
2451550|149|1|590
2451550|151|1|483
2451550|152|1|216
2451550|155|1|362
2451550|157|1|
2451550|158|1|742
2451550|161|1|24
2451550|163|1|907
2451550|164|1|85
2451550|167|1|531
2451550|169|1|605
2451550|170|1|103
2451550|173|1|521
2451550|175|1|269
2451550|176|1|307
2451550|179|1|40
2451550|181|1|
2451550|182|1|154
2451550|185|1|727
2451550|187|1|137
2451550|188|1|19
2451550|191|1|555
2451550|193|1|771
2451550|194|1|312
2451550|197|1|
2451550|199|1|286
2451550|200|1|325
2451550|203|1|79
2451550|205|1|284
2451550|206|1|677
2451550|209|1|793
2451550|211|1|523
2451550|212|1|765
2451550|215|1|319
2451550|217|1|461
2451550|218|1|700
2451550|221|1|
2451550|223|1|470
2451550|224|1|165
2451550|227|1|159
2451550|229|1|744
2451550|230|1|777
2451550|233|1|901
2451550|235|1|729
2451550|236|1|742
2451550|239|1|605
2451550|241|1|212
2451550|242|1|283
2451550|245|1|231
2451550|247|1|531
2451550|248|1|534
2451550|251|1|902
2451550|253|1|314
2451550|254|1|58
2451550|257|1|
2451550|259|1|254
2451550|260|1|280
2451550|263|1|137
2451550|265|1|354
2451550|266|1|821
2451550|269|1|53
2451550|271|1|225
2451550|272|1|307
2451550|275|1|880
2451550|277|1|
2451550|278|1|928
2451550|281|1|652
2451550|283|1|476
2451550|284|1|721
2451550|287|1|119
2451550|289|1|316
2451550|290|1|55
2451550|293|1|208
2451550|295|1|330
2451550|296|1|754
2451550|299|1|
2451550|301|1|251
2451550|302|1|454
2451550|305|1|800
2451550|307|1|530
2451550|308|1|894
2451550|311|1|628
2451550|313|1|95
2451550|314|1|791
2451550|317|1|144
2451550|319|1|809
2451550|320|1|671
2451550|323|1|98
2451550|325|1|876
2451550|326|1|923
2451550|329|1|194
2451550|331|1|393
2451550|332|1|801
2451550|335|1|541
2451550|337|1|997
2451550|338|1|869
2451550|341|1|661
2451550|343|1|679
2451550|344|1|922
2451550|347|1|897
2451550|349|1|272
2451550|350|1|
2451550|353|1|955
2451550|355|1|324
2451550|356|1|836
2451550|359|1|453
2451550|361|1|618
2451550|362|1|81
2451550|365|1|689
2451550|367|1|655
2451550|368|1|244
2451550|371|1|881
2451550|373|1|
2451550|374|1|422
2451550|377|1|229
2451550|379|1|76
2451550|380|1|380
2451550|383|1|425
2451550|385|1|522
2451550|386|1|43
2451550|389|1|235
2451550|391|1|775
2451550|392|1|984
2451550|395|1|651
2451550|397|1|464
2451550|398|1|310
2451550|401|1|366
2451550|403|1|368
2451550|404|1|490
2451550|407|1|420
2451550|409|1|544
2451550|410|1|342
2451550|413|1|870
2451550|415|1|23
2451550|416|1|
2451550|419|1|617
2451550|421|1|305
2451550|422|1|939
2451550|425|1|746
2451550|427|1|100
2451550|428|1|947
2451550|431|1|691
2451550|433|1|582
2451550|434|1|508
2451550|437|1|854
2451550|439|1|191
2451550|440|1|88
2451550|443|1|155
2451550|445|1|472
2451550|446|1|
2451550|449|1|1000
2451550|451|1|247
2451550|452|1|50
2451550|455|1|855
2451550|457|1|954
2451550|458|1|624
2451550|461|1|249
2451550|463|1|279
2451550|464|1|854
2451550|467|1|607
2451550|469|1|376
2451550|470|1|109
2451550|473|1|251
2451550|475|1|194
2451550|476|1|955
2451550|479|1|223
2451550|481|1|835
2451550|482|1|341
2451550|485|1|997
2451550|487|1|45
2451550|488|1|528
2451550|491|1|913
2451550|493|1|199
2451550|494|1|908
2451550|497|1|835
2451550|499|1|688
2451550|500|1|811
2451550|503|1|
2451550|505|1|
2451550|506|1|890
2451550|509|1|214
2451550|511|1|21
2451550|512|1|277
2451550|515|1|431
2451550|517|1|395
2451550|518|1|402
2451550|521|1|352
2451550|523|1|788
2451550|524|1|781
2451550|527|1|919
2451550|529|1|2
2451550|530|1|974
2451550|533|1|790
2451550|535|1|953
2451550|536|1|68
2451550|539|1|139
2451550|541|1|548
2451550|542|1|957
2451550|545|1|
2451550|547|1|731
2451550|548|1|329
2451550|551|1|1
2451550|553|1|436
2451550|554|1|134
2451550|557|1|591
2451550|559|1|681
2451550|560|1|922
2451550|563|1|358
2451550|565|1|759
2451550|566|1|930
2451550|569|1|471
2451550|571|1|238
2451550|572|1|659
2451550|575|1|856
2451550|577|1|942
2451550|578|1|297
2451550|581|1|56
2451550|583|1|211
2451550|584|1|61
2451550|587|1|123
2451550|589|1|351
2451550|590|1|900
2451550|593|1|709
2451550|595|1|6
2451550|596|1|505
2451550|599|1|406
2451550|601|1|371
2451550|602|1|580
2451550|605|1|578
2451550|607|1|262
2451550|608|1|610
2451550|611|1|806
2451550|613|1|603
2451550|614|1|306
2451550|617|1|672
2451550|619|1|176
2451550|620|1|500
2451550|623|1|804
2451550|625|1|921
2451550|626|1|107
2451550|629|1|420
2451550|631|1|928
2451550|632|1|425
2451550|635|1|679
2451550|637|1|946
2451550|638|1|778
2451550|641|1|27
2451550|643|1|911
2451550|644|1|304
2451550|647|1|
2451550|649|1|599
2451550|650|1|547
2451550|653|1|216
2451550|655|1|168
2451550|656|1|457
2451550|659|1|896
2451550|661|1|
2451550|662|1|79
2451550|665|1|105
2451550|667|1|965
2451550|668|1|166
2451550|671|1|900
2451550|673|1|276
2451550|674|1|
2451550|677|1|727
2451550|679|1|644
2451550|680|1|639
2451550|683|1|
2451550|685|1|460
2451550|686|1|133
2451550|689|1|
2451550|691|1|750
2451550|692|1|842
2451550|695|1|675
2451550|697|1|388
2451550|698|1|102
2451550|701|1|172
2451550|703|1|524
2451550|704|1|825
2451550|707|1|974
2451550|709|1|
2451550|710|1|
2451550|713|1|787
2451550|715|1|523
2451550|716|1|821
2451550|719|1|349
2451550|721|1|229
2451550|722|1|947
2451550|725|1|255
2451550|727|1|830
2451550|728|1|755
2451550|731|1|765
2451550|733|1|75
2451550|734|1|924
2451550|737|1|368
2451550|739|1|20
2451550|740|1|553
2451550|743|1|821
2451550|745|1|179
2451550|746|1|833
2451550|749|1|906
2451550|751|1|33
2451550|752|1|949
2451550|755|1|364
2451550|757|1|992
2451550|758|1|917
2451550|761|1|148
2451550|763|1|
2451550|764|1|39
2451550|767|1|458
2451550|769|1|653
2451550|770|1|860
2451550|773|1|
2451550|775|1|533
2451550|776|1|639
2451550|779|1|729
2451550|781|1|680
2451550|782|1|720
2451550|785|1|11
2451550|787|1|550
2451550|788|1|427
2451550|791|1|542
2451550|793|1|662
2451550|794|1|
2451550|797|1|83
2451550|799|1|649
2451550|800|1|354
2451550|803|1|176
2451550|805|1|713
2451550|806|1|637
2451550|809|1|663
2451550|811|1|213
2451550|812|1|34
2451550|815|1|540
2451550|817|1|728
2451550|818|1|88
2451550|821|1|816
2451550|823|1|816
2451550|824|1|477
2451550|827|1|86
2451550|829|1|592
2451550|830|1|525
2451550|833|1|588
2451550|835|1|379
2451550|836|1|256
2451550|839|1|368
2451550|841|1|840
2451550|842|1|208
2451550|845|1|479
2451550|847|1|146
2451550|848|1|894
2451550|851|1|433
2451550|853|1|752
2451550|854|1|391
2451550|857|1|401
2451550|859|1|983
2451550|860|1|184
2451550|863|1|268
2451550|865|1|505
2451550|866|1|139
2451550|869|1|936
2451550|871|1|930
2451550|872|1|929
2451550|875|1|927
2451550|877|1|964
2451550|878|1|956
2451550|881|1|353
2451550|883|1|205
2451550|884|1|996
2451550|887|1|333
2451550|889|1|94
2451550|890|1|596
2451550|893|1|362
2451550|895|1|215
2451550|896|1|192
2451550|899|1|333
2451550|901|1|952
2451550|902|1|451
2451550|905|1|166
2451550|907|1|414
2451550|908|1|194
2451550|911|1|331
2451550|913|1|799
2451550|914|1|
2451550|917|1|407
2451550|919|1|954
2451550|920|1|461
2451550|923|1|376
2451550|925|1|146
2451550|926|1|721
2451550|929|1|704
2451550|931|1|528
2451550|932|1|311
2451550|935|1|453
2451550|937|1|324
2451550|938|1|214
2451550|941|1|474
2451550|943|1|846
2451550|944|1|714
2451550|947|1|222
2451550|949|1|548
2451550|950|1|592
2451550|953|1|192
2451550|955|1|540
2451550|956|1|
2451550|959|1|177
2451550|961|1|950
2451550|962|1|62
2451550|965|1|852
2451550|967|1|599
2451550|968|1|105
2451550|971|1|
2451550|973|1|464
2451550|974|1|493
2451550|977|1|412
2451550|979|1|730
2451550|980|1|983
2451550|983|1|328
2451550|985|1|285
2451550|986|1|250
2451550|989|1|512
2451550|991|1|126
2451550|992|1|338
2451550|995|1|937
2451550|997|1|212
2451550|998|1|573
2451550|1001|1|554
2451550|1003|1|978
2451550|1004|1|742
2451550|1007|1|394
2451550|1009|1|614
2451550|1010|1|550
2451550|1013|1|1000
2451550|1015|1|202
2451550|1016|1|
2451550|1019|1|761
2451550|1021|1|407
2451550|1022|1|952
2451550|1025|1|830
2451550|1027|1|918
2451550|1028|1|24
2451550|1031|1|75
2451550|1033|1|
2451550|1034|1|917
2451550|1037|1|979
2451550|1039|1|444
2451550|1040|1|426
2451550|1043|1|931
2451550|1045|1|839
2451550|1046|1|564
2451550|1049|1|169
2451550|1051|1|39
2451550|1052|1|47
2451550|1055|1|101
2451550|1057|1|612
2451550|1058|1|52
2451550|1061|1|
2451550|1063|1|126
2451550|1064|1|958
2451550|1067|1|975
2451550|1069|1|855
2451550|1070|1|
2451550|1073|1|684
2451550|1075|1|602
2451550|1076|1|666
2451550|1079|1|805
2451550|1081|1|749
2451550|1082|1|
2451550|1085|1|893
2451550|1087|1|736
2451550|1088|1|951
2451550|1091|1|910
2451550|1093|1|829
2451550|1094|1|441
2451550|1097|1|818
2451550|1099|1|186
2451550|1100|1|369
2451550|1103|1|138
2451550|1105|1|942
2451550|1106|1|700
2451550|1109|1|678
2451550|1111|1|217
2451550|1112|1|791
2451550|1115|1|775
2451550|1117|1|42
2451550|1118|1|658
2451550|1121|1|787
2451550|1123|1|450
2451550|1124|1|417
2451550|1127|1|368
2451550|1129|1|
2451550|1130|1|19
2451550|1133|1|139
2451550|1135|1|192
2451550|1136|1|923
2451550|1139|1|351
2451550|1141|1|172
2451550|1142|1|213
2451550|1145|1|561
2451550|1147|1|813
2451550|1148|1|947
2451550|1151|1|571
2451550|1153|1|591
2451550|1154|1|291
2451550|1157|1|526
2451550|1159|1|729
2451550|1160|1|722
2451550|1163|1|74
2451550|1165|1|58
2451550|1166|1|683
2451550|1169|1|966
2451550|1171|1|205
2451550|1172|1|
2451550|1175|1|620
2451550|1177|1|302
2451550|1178|1|532
2451550|1181|1|
2451550|1183|1|168
2451550|1184|1|486
2451550|1187|1|131
2451550|1189|1|875
2451550|1190|1|2
2451550|1193|1|781
2451550|1195|1|723
2451550|1196|1|
2451550|1199|1|742
2451550|1201|1|477
2451550|1202|1|279
2451550|1205|1|790
2451550|1207|1|825
2451550|1208|1|764
2451550|1211|1|
2451550|1213|1|683
2451550|1214|1|852
2451550|1217|1|436
2451550|1219|1|609
2451550|1220|1|893
2451550|1223|1|732
2451550|1225|1|642
2451550|1226|1|853
2451550|1229|1|185
2451550|1231|1|823
2451550|1232|1|773
2451550|1235|1|687
2451550|1237|1|344
2451550|1238|1|756
2451550|1241|1|386
2451550|1243|1|41
2451550|1244|1|155
2451550|1247|1|668
2451550|1249|1|803
2451550|1250|1|325
2451550|1253|1|145
2451550|1255|1|741
2451550|1256|1|757
2451550|1259|1|986
2451550|1261|1|822
2451550|1262|1|246
2451550|1265|1|188
2451550|1267|1|36
2451550|1268|1|933
2451550|1271|1|160
2451550|1273|1|645
2451550|1274|1|564
2451550|1277|1|749
2451550|1279|1|4
2451550|1280|1|661
2451550|1283|1|148
2451550|1285|1|291
2451550|1286|1|530
2451550|1289|1|514
2451550|1291|1|850
2451550|1292|1|891
2451550|1295|1|987
2451550|1297|1|272
2451550|1298|1|844
2451550|1301|1|
2451550|1303|1|727
2451550|1304|1|598
2451550|1307|1|414
2451550|1309|1|475
2451550|1310|1|291
2451550|1313|1|600
2451550|1315|1|
2451550|1316|1|830
2451550|1319|1|990
2451550|1321|1|228
2451550|1322|1|326
2451550|1325|1|91
2451550|1327|1|255
2451550|1328|1|350
2451550|1331|1|19
2451550|1333|1|68
2451550|1334|1|180
2451550|1337|1|254
2451550|1339|1|
2451550|1340|1|679
2451550|1343|1|831
2451550|1345|1|899
2451550|1346|1|921
2451550|1349|1|843
2451550|1351|1|303
2451550|1352|1|189
2451550|1355|1|981
2451550|1357|1|400
2451550|1358|1|515
2451550|1361|1|682
2451550|1363|1|951
2451550|1364|1|810
2451550|1367|1|569
2451550|1369|1|686
2451550|1370|1|486
2451550|1373|1|80
2451550|1375|1|247
2451550|1376|1|246
2451550|1379|1|203
2451550|1381|1|230
2451550|1382|1|679
2451550|1385|1|469
2451550|1387|1|750
2451550|1388|1|751
2451550|1391|1|911
2451550|1393|1|293
2451550|1394|1|
2451550|1397|1|70
2451550|1399|1|230
2451550|1400|1|824
2451550|1403|1|337
2451550|1405|1|338
2451550|1406|1|476
2451550|1409|1|591
2451550|1411|1|175
2451550|1412|1|158
2451550|1415|1|591
2451550|1417|1|368
2451550|1418|1|292
2451550|1421|1|11
2451550|1423|1|976
2451550|1424|1|162
2451550|1427|1|651
2451550|1429|1|436
2451550|1430|1|570
2451550|1433|1|794
2451550|1435|1|969
2451550|1436|1|144
2451550|1439|1|389
2451550|1441|1|874
2451550|1442|1|780
2451550|1445|1|749
2451550|1447|1|848
2451550|1448|1|275
2451550|1451|1|889
2451550|1453|1|981
2451550|1454|1|625
2451550|1457|1|198
2451550|1459|1|804
2451550|1460|1|619
2451550|1463|1|771
2451550|1465|1|74
2451550|1466|1|207
2451550|1469|1|578
2451550|1471|1|447
2451550|1472|1|996
2451550|1475|1|659
2451550|1477|1|
2451550|1478|1|485
2451550|1481|1|195
2451550|1483|1|410
2451550|1484|1|33
2451550|1487|1|597
2451550|1489|1|534
2451550|1490|1|20
2451550|1493|1|542
2451550|1495|1|686
2451550|1496|1|2
2451550|1499|1|830
2451550|1501|1|477
2451550|1502|1|
2451550|1505|1|956
2451550|1507|1|318
2451550|1508|1|
2451550|1511|1|932
2451550|1513|1|374
2451550|1514|1|418
2451550|1517|1|215
2451550|1519|1|424
2451550|1520|1|
2451550|1523|1|405
2451550|1525|1|111
2451550|1526|1|162
2451550|1529|1|788
2451550|1531|1|981
2451550|1532|1|440
2451550|1535|1|436
2451550|1537|1|867
2451550|1538|1|476
2451550|1541|1|459
2451550|1543|1|624
2451550|1544|1|358
2451550|1547|1|545
2451550|1549|1|843
2451550|1550|1|605
2451550|1553|1|639
2451550|1555|1|
2451550|1556|1|240
2451550|1559|1|655
2451550|1561|1|
2451550|1562|1|317
2451550|1565|1|115
2451550|1567|1|460
2451550|1568|1|853
2451550|1571|1|15
2451550|1573|1|84
2451550|1574|1|470
2451550|1577|1|579
2451550|1579|1|120
2451550|1580|1|47
2451550|1583|1|434
2451550|1585|1|980
2451550|1586|1|507
2451550|1589|1|108
2451550|1591|1|993
2451550|1592|1|832
2451550|1595|1|169
2451550|1597|1|797
2451550|1598|1|374
2451550|1601|1|310
2451550|1603|1|553
2451550|1604|1|277
2451550|1607|1|759
2451550|1609|1|63
2451550|1610|1|87
2451550|1613|1|102
2451550|1615|1|473
2451550|1616|1|302
2451550|1619|1|312
2451550|1621|1|160
2451550|1622|1|
2451550|1625|1|536
2451550|1627|1|758
2451550|1628|1|14
2451550|1631|1|641
2451550|1633|1|747
2451550|1634|1|306
2451550|1637|1|877
2451550|1639|1|943
2451550|1640|1|680
2451550|1643|1|5
2451550|1645|1|961
2451550|1646|1|820
2451550|1649|1|650
2451550|1651|1|182
2451550|1652|1|842
2451550|1655|1|829
2451550|1657|1|812
2451550|1658|1|550
2451550|1661|1|306
2451550|1663|1|433
2451550|1664|1|525
2451550|1667|1|255
2451550|1669|1|948
2451550|1670|1|646
2451550|1673|1|478
2451550|1675|1|509
2451550|1676|1|57
2451550|1679|1|442
2451550|1681|1|100
2451550|1682|1|235
2451550|1685|1|626
2451550|1687|1|613
2451550|1688|1|366
2451550|1691|1|232
2451550|1693|1|112
2451550|1694|1|172
2451550|1697|1|57
2451550|1699|1|75
2451550|1700|1|125
2451550|1703|1|486
2451550|1705|1|318
2451550|1706|1|185
2451550|1709|1|748
2451550|1711|1|399
2451550|1712|1|830
2451550|1715|1|670
2451550|1717|1|575
2451550|1718|1|152
2451550|1721|1|163
2451550|1723|1|663
2451550|1724|1|803
2451550|1727|1|319
2451550|1729|1|577
2451550|1730|1|591
2451550|1733|1|276
2451550|1735|1|651
2451550|1736|1|638
2451550|1739|1|353
2451550|1741|1|72
2451550|1742|1|466
2451550|1745|1|794
2451550|1747|1|244
2451550|1748|1|338
2451550|1751|1|1
2451550|1753|1|871
2451550|1754|1|223
2451550|1757|1|32
2451550|1759|1|342
2451550|1760|1|688
2451550|1763|1|523
2451550|1765|1|
2451550|1766|1|791
2451550|1769|1|926
2451550|1771|1|246
2451550|1772|1|838
2451550|1775|1|834
2451550|1777|1|471
2451550|1778|1|531
2451550|1781|1|742
2451550|1783|1|951
2451550|1784|1|452
2451550|1787|1|455
2451550|1789|1|307
2451550|1790|1|790
2451550|1793|1|541
2451550|1795|1|563
2451550|1796|1|70
2451550|1799|1|654
2451557|1|1|480
2451557|2|1|180
2451557|5|1|178
2451557|7|1|852
2451557|8|1|460
2451557|11|1|492
2451557|13|1|704
2451557|14|1|6
2451557|17|1|248
2451557|19|1|23
2451557|20|1|503
2451557|23|1|577
2451557|25|1|56
2451557|26|1|486
2451557|29|1|74
2451557|31|1|901
2451557|32|1|897
2451557|35|1|780
2451557|37|1|676
2451557|38|1|203
2451557|41|1|89
2451557|43|1|774
2451557|44|1|469
2451557|47|1|426
2451557|49|1|538
2451557|50|1|765
2451557|53|1|
2451557|55|1|995
2451557|56|1|843
2451557|59|1|829
2451557|61|1|337
2451557|62|1|888
2451557|65|1|391
2451557|67|1|848
2451557|68|1|49
2451557|71|1|870
2451557|73|1|
2451557|74|1|514
2451557|77|1|591
2451557|79|1|702
2451557|80|1|627
2451557|83|1|106
2451557|85|1|651
2451557|86|1|259
2451557|89|1|
2451557|91|1|178
2451557|92|1|815
2451557|95|1|506
2451557|97|1|24
2451557|98|1|608
2451557|101|1|57
2451557|103|1|989
2451557|104|1|810
2451557|107|1|81
2451557|109|1|707
2451557|110|1|666
2451557|113|1|29
2451557|115|1|448
2451557|116|1|
2451557|119|1|94
2451557|121|1|992
2451557|122|1|1000
2451557|125|1|741
2451557|127|1|759
2451557|128|1|297
2451557|131|1|939
2451557|133|1|516
2451557|134|1|181
2451557|137|1|925
2451557|139|1|795
2451557|140|1|907
2451557|143|1|49
2451557|145|1|143
2451557|146|1|590
2451557|149|1|331
2451557|151|1|332
2451557|152|1|728
2451557|155|1|138
2451557|157|1|593
2451557|158|1|384
2451557|161|1|126
2451557|163|1|167
2451557|164|1|243
2451557|167|1|464
2451557|169|1|77
2451557|170|1|262
2451557|173|1|306
2451557|175|1|370
2451557|176|1|585
2451557|179|1|507
2451557|181|1|792
2451557|182|1|837
2451557|185|1|360
2451557|187|1|341
2451557|188|1|851
2451557|191|1|372
2451557|193|1|422
2451557|194|1|979
2451557|197|1|443
2451557|199|1|376
2451557|200|1|554
2451557|203|1|196
2451557|205|1|754
2451557|206|1|521
2451557|209|1|239
2451557|211|1|
2451557|212|1|362
2451557|215|1|687
2451557|217|1|440
2451557|218|1|654
2451557|221|1|207
2451557|223|1|
2451557|224|1|
2451557|227|1|968
2451557|229|1|
2451557|230|1|105
2451557|233|1|861
2451557|235|1|276
2451557|236|1|546
2451557|239|1|871
2451557|241|1|854
2451557|242|1|534
2451557|245|1|913
2451557|247|1|323
2451557|248|1|655
2451557|251|1|634
2451557|253|1|429
2451557|254|1|446
2451557|257|1|33
2451557|259|1|333
2451557|260|1|
2451557|263|1|373
2451557|265|1|117
2451557|266|1|875
2451557|269|1|854
2451557|271|1|257
2451557|272|1|474
2451557|275|1|582
2451557|277|1|295
2451557|278|1|699
2451557|281|1|914
2451557|283|1|67
2451557|284|1|519
2451557|287|1|463
2451557|289|1|923
2451557|290|1|745
2451557|293|1|348
2451557|295|1|678
2451557|296|1|159
2451557|299|1|210
2451557|301|1|435
2451557|302|1|732
2451557|305|1|947
2451557|307|1|123
2451557|308|1|417
2451557|311|1|870
2451557|313|1|
2451557|314|1|738
2451557|317|1|660
2451557|319|1|
2451557|320|1|78
2451557|323|1|868
2451557|325|1|858
2451557|326|1|250
2451557|329|1|965
2451557|331|1|1000
2451557|332|1|263
2451557|335|1|
2451557|337|1|202
2451557|338|1|378
2451557|341|1|604
2451557|343|1|523
2451557|344|1|195
2451557|347|1|808
2451557|349|1|530
2451557|350|1|852
2451557|353|1|128
2451557|355|1|611
2451557|356|1|80
2451557|359|1|123
2451557|361|1|884
2451557|362|1|706
2451557|365|1|807
2451557|367|1|634
2451557|368|1|68
2451557|371|1|358
2451557|373|1|429
2451557|374|1|625
2451557|377|1|555
